Product,Country,MonthStart,Year,Month,Quarter,Amount_lag_1,Amount_lag_2,Amount_lag_3,Amount_roll3,Boxes_Shipped_lag_1,Boxes_Shipped_lag_2,Boxes_Shipped_lag_3,Boxes_Shipped_roll3,Amount,Boxes_Shipped
White Choc,USA,2025-06-01,2025,6,2,8574.806439999998,3593.064960000001,9319.31467999999,7162.395359999998,200.612,85.08,139.642,141.778,8071.245499999988,231.906
50% Dark Bites,Australia,2025-07-01,2025,7,3,6295.221300000001,6183.240140000001,8102.865399999996,6860.442279999999,329.038,476.888,153.608,319.8446666666667,9052.846879999994,213.324
50% Dark Bites,Canada,2025-07-01,2025,7,3,6268.70402,6270.156260000008,8145.258660000004,6894.706313333337,260.602,142.656,169.168,190.80866666666665,8698.207979999997,229.086
50% Dark Bites,India,2025-07-01,2025,7,3,4495.8853199999985,5713.962180000001,9727.048760000001,6645.632086666667,164.544,199.914,216.078,193.51199999999997,10295.444599999993,325.968
50% Dark Bites,New Zealand,2025-07-01,2025,7,3,8636.128733333337,4911.073720000008,5407.399480000005,6318.200644444449,298.612,178.942,122.808,200.1206666666667,4927.422579999997,48.546
50% Dark Bites,UK,2025-07-01,2025,7,3,5297.084499999989,5682.672360000003,9461.226120000005,6813.660993333332,146.878,143.56,225.948,172.12866666666665,7063.788270000014,201.99
50% Dark Bites,USA,2025-07-01,2025,7,3,7329.608680000018,999.9734199999997,20621.488939999985,9650.357013333334,372.01,38.752,288.592,233.11800000000002,2912.827619999994,323.134
70% Dark Bites,Australia,2025-07-01,2025,7,3,2690.27075,2852.75286,7004.91154,4182.64505,276.91,125.844,434.87,279.208,2575.435679999999,104.152
70% Dark Bites,Canada,2025-07-01,2025,7,3,3054.3825599999986,3121.1683799999996,4843.472680000004,3673.007873333334,334.068,144.516,143.599,207.39433333333332,2619.139380000001,90.263
70% Dark Bites,India,2025-07-01,2025,7,3,3779.9911200000024,4487.821820000001,3973.1529,4080.3219466666683,198.742,215.85,213.118,209.23666666666665,2328.7378799999997,130.978
70% Dark Bites,New Zealand,2025-07-01,2025,7,3,4433.699126666661,2448.5210399999996,3643.361519999999,3508.5272288888864,180.154,121.193,145.109,148.81866666666667,1674.1726999999996,70.72
70% Dark Bites,UK,2025-07-01,2025,7,3,2252.243160000001,903.9935999999998,5499.730939999997,2885.322566666666,256.9406666666667,25.858,255.856,179.55155555555555,288.17134,24.52
70% Dark Bites,USA,2025-07-01,2025,7,3,3342.526079999987,4624.972020000004,2451.5125199999934,3473.0035399999947,162.382,157.406,61.96,127.24933333333335,1094.8615,67.97
85% Dark Bars,Australia,2025-07-01,2025,7,3,7291.710759999991,6578.14997999999,5079.092179999998,6316.317639999993,193.27866666666662,167.065,192.852,184.39855555555553,6687.02652000001,161.638
85% Dark Bars,Canada,2025-07-01,2025,7,3,5107.055459999995,5272.672249999995,5190.50497666667,5190.07756222222,174.69599999999997,151.3046666666667,246.52133333333333,190.84066666666664,6750.897900000002,183.854
85% Dark Bars,India,2025-07-01,2025,7,3,9795.670619999992,8366.052039999995,8975.283639999994,9045.66876666666,208.92933333333332,160.588,218.9906666666667,196.16933333333336,8804.504420000003,165.65
85% Dark Bars,New Zealand,2025-07-01,2025,7,3,11047.174106666667,7691.621679999989,6934.847239999997,8557.881008888884,212.48466666666667,475.68666666666667,254.668,314.2797777777778,3822.0463199999995,58.284
85% Dark Bars,UK,2025-07-01,2025,7,3,13974.94118000002,5937.698299999996,5174.909740000002,8362.516406666673,249.82466666666633,156.696,214.674,207.06488888888876,5078.652660000003,128.022
85% Dark Bars,USA,2025-07-01,2025,7,3,8979.74918,8359.82412,7574.347473333342,8304.64025777778,249.85666666666663,197.40999999999997,243.84999999999985,230.37222222222215,5437.270920000006,151.11
99% Dark & Pure,Australia,2025-07-01,2025,7,3,4506.337379999998,8400.58057,5740.554299999997,6215.824083333332,203.496,187.80266666666665,125.518,172.2722222222222,7460.44308,161.41
99% Dark & Pure,Canada,2025-07-01,2025,7,3,3655.6522,7938.443559999993,5603.82718,5732.640979999997,227.032,144.996,133.906,168.6446666666667,7766.154640000014,168.326
99% Dark & Pure,India,2025-07-01,2025,7,3,5417.098160000001,8335.851699999981,4528.934490000002,6093.961449999995,240.178,166.742,138.256,181.7253333333333,7532.295419999998,164.302
99% Dark & Pure,New Zealand,2025-07-01,2025,7,3,3794.981373333335,6581.781699999991,4965.129879999999,5113.964317777775,158.958,205.772,220.118,194.94933333333333,5733.261479999997,80.102
99% Dark & Pure,UK,2025-07-01,2025,7,3,7593.174920000005,6901.117239999998,4706.136999999998,6400.143053333333,191.514,133.378,108.474,144.45533333333333,5552.82026,144.044
99% Dark & Pure,USA,2025-07-01,2025,7,3,4206.71596,12326.590329999985,3542.3718499999986,6691.892713333328,258.16,211.909,86.278,185.44899999999998,7043.251720000015,174.95
After Nines,Australia,2025-07-01,2025,7,3,3306.630760000002,5225.156819999998,5797.296639999995,4776.361406666665,141.436,131.037,133.346,135.27300000000002,6570.087200000001,135.192
After Nines,Canada,2025-07-01,2025,7,3,4630.724819999999,5644.90256666667,7557.514280000006,5944.380555555559,212.814,143.8226666666667,104.692,153.77622222222223,8018.30386,195.23
After Nines,India,2025-07-01,2025,7,3,7814.731559999992,6784.154966666668,8771.86781999999,7790.251448888884,209.946,138.486,167.33,171.92066666666668,9020.840199999986,192.32
After Nines,New Zealand,2025-07-01,2025,7,3,5766.640659999996,6839.545540000006,11737.807579999988,8114.66459333333,247.854,185.624,175.61,203.02933333333337,7442.45816,143.891
After Nines,UK,2025-07-01,2025,7,3,8004.387480000001,5622.733800000006,7705.442230000007,7110.8545033333385,172.494,137.00533333333334,141.27533333333335,150.25822222222223,3745.4933400000004,166.322
After Nines,USA,2025-07-01,2025,7,3,6313.097639999996,5262.107620000003,8557.201599999999,6710.802286666666,190.934,133.558,164.984,163.15866666666668,6245.317920000004,188.742
Almond Choco,Australia,2025-07-01,2025,7,3,5043.105259999999,6150.8526200000015,6070.493040000006,5754.816973333335,162.296,164.732,171.512,166.18,9466.216679999996,197.414
Almond Choco,Canada,2025-07-01,2025,7,3,3916.041739999988,4578.900139999998,5397.888920000005,4630.943599999997,116.032,80.78133333333334,109.946,102.2531111111111,3695.055100000001,66.788
Almond Choco,India,2025-07-01,2025,7,3,6587.647259999997,6305.116839999996,7956.087179999997,6949.617093333331,245.656,120.408,145.438,170.50066666666666,8806.739199999984,187.802
Almond Choco,New Zealand,2025-07-01,2025,7,3,0.0,0.0,7110.134540000026,2370.0448466666753,0.0,0.0,168.164,56.05466666666666,0.0,0.0
Almond Choco,UK,2025-07-01,2025,7,3,9974.888420000014,7598.170366666671,6327.767106666671,7966.941964444452,189.39533333333333,135.08199999999994,151.69266666666667,158.7233333333333,8765.621706666663,138.518
Almond Choco,USA,2025-07-01,2025,7,3,6925.9337600000035,8787.079809999996,5115.5619000000015,6942.85849,153.762,148.352,114.222,138.77866666666668,5496.729700000004,100.706
Baker's Choco Chips,Australia,2025-07-01,2025,7,3,4402.591379999992,6375.893459999996,6628.408160000004,5802.297666666663,156.47566666666668,176.59733333333335,123.24466666666667,152.1058888888889,6590.6394800000035,143.6926666666667
Baker's Choco Chips,Canada,2025-07-01,2025,7,3,27.678,3546.4957800000047,31.53308,1201.9022866666683,0.188,299.892,0.0,100.02666666666666,226.90038,2.796
Baker's Choco Chips,India,2025-07-01,2025,7,3,6166.617100000001,4902.16876,7036.327019999993,6035.037626666664,200.576,172.744,141.10066666666665,171.47355555555555,5834.962259999999,127.682
Baker's Choco Chips,New Zealand,2025-07-01,2025,7,3,4502.517379999999,4798.487079999996,11703.236600000002,7001.413686666667,165.466,87.612,218.128,157.06866666666667,4536.4132199999995,73.57
Baker's Choco Chips,UK,2025-07-01,2025,7,3,2267.316840000001,11136.988820000042,15764.663319999932,9722.989659999992,163.614,472.108,447.784,361.1686666666667,1187.54904,66.21
Baker's Choco Chips,USA,2025-07-01,2025,7,3,8581.002180000001,7984.045060000006,6981.313900000005,7848.787046666671,226.012,150.294,88.12866666666666,154.81155555555554,4769.686300000003,124.086
Caramel Stuffed Bars,Australia,2025-07-01,2025,7,3,3285.5736600000005,6543.102279999996,4294.623020000002,4707.76632,130.892,159.012,75.394,121.766,7463.854380000002,210.872
Caramel Stuffed Bars,Canada,2025-07-01,2025,7,3,4520.163199999989,4222.669450000001,4583.165330000006,4441.999326666665,242.788,134.512,129.752,169.01733333333334,5592.19106,194.974
Caramel Stuffed Bars,India,2025-07-01,2025,7,3,5220.190819999997,6724.322219999999,2058.50786,4667.673633333332,127.154,299.25,75.124,167.17600000000002,5701.369580000002,281.171
Caramel Stuffed Bars,New Zealand,2025-07-01,2025,7,3,8677.54732666666,8694.589340000006,3718.923520000001,7030.353395555555,231.419,125.192,58.164,138.25833333333333,2587.1938200000004,32.043
Caramel Stuffed Bars,UK,2025-07-01,2025,7,3,7849.85557999999,7263.130739999998,9113.428740000016,8075.471686666669,330.448,140.508,300.114,257.0233333333333,4582.065480000002,247.142
Caramel Stuffed Bars,USA,2025-07-01,2025,7,3,4569.7927800000025,6432.962340000007,5921.280880000014,5641.345333333342,168.04,157.474,81.772,135.76199999999997,4150.222040000004,220.766
Choco Coated Almonds,Australia,2025-07-01,2025,7,3,4601.444179999994,5668.250160000002,4733.369159999998,5001.0211666666655,71.3,152.54333333333332,267.412,163.7517777777778,9199.324779999995,142.138
Choco Coated Almonds,Canada,2025-07-01,2025,7,3,6667.511260000001,14169.10164666665,9420.166373333333,10085.593093333327,299.292,766.364,626.6593333333334,564.1051111111111,9990.709780000008,448.268
Choco Coated Almonds,India,2025-07-01,2025,7,3,5763.082059999998,7027.1397000000015,6400.949090000004,6397.056950000001,110.63733333333333,142.0593333333333,161.91766666666666,138.20477777777776,6921.209560000006,101.742
Choco Coated Almonds,New Zealand,2025-07-01,2025,7,3,6458.383399999998,5186.75004,4883.205580000001,5509.4463399999995,119.51466666666651,43.526,44.902,69.31422222222217,4466.425520000004,21.564
Choco Coated Almonds,UK,2025-07-01,2025,7,3,7194.4024399999935,9016.17216000001,5842.385460000003,7350.986686666668,152.81633333333332,177.7003333333333,150.353,160.28988888888887,5935.368120000006,145.617
Choco Coated Almonds,USA,2025-07-01,2025,7,3,7705.626639999998,5055.009420000005,3764.064430000003,5508.2334966666685,147.59466666666665,75.4,51.826,91.60688888888888,4286.563020000002,89.806
Drinking Coco,Australia,2025-07-01,2025,7,3,4192.02504,6256.783040000006,4615.234739999998,5021.347606666668,271.938,219.343,185.098,225.45966666666666,10204.350200000006,255.596
Drinking Coco,Canada,2025-07-01,2025,7,3,4737.246779999997,5306.102600000006,5611.2077199999985,5218.185700000001,353.118,190.036,189.526,244.2266666666667,9388.513460000002,235.252
Drinking Coco,India,2025-07-01,2025,7,3,3852.5999800000004,5268.477420000002,3869.6035400000014,4330.226980000001,162.782,158.434,127.688,149.63466666666667,8837.993520000004,192.89
Drinking Coco,New Zealand,2025-07-01,2025,7,3,5548.537539999994,2025.5969599999999,1454.5863399999996,3009.5736133333317,147.321,63.322,38.084,82.909,4803.814440000003,91.776
Drinking Coco,UK,2025-07-01,2025,7,3,5864.851759999993,7137.365120000022,5885.676199999996,6295.9643600000045,161.656,179.188,179.316,173.38666666666668,3341.320620000002,172.574
Drinking Coco,USA,2025-07-01,2025,7,3,6727.391839999991,5175.442959999999,2604.9626600000006,4835.932486666664,276.294,164.572,75.812,172.226,6827.905480000014,190.992
Eclairs,Australia,2025-07-01,2025,7,3,5687.607819999999,5179.556160000003,6783.88553999999,5883.683173333331,152.332,83.828,214.582,150.24733333333333,8546.555560000026,144.6
Eclairs,Canada,2025-07-01,2025,7,3,1459.7627999999997,6223.304059999972,4650.189599999994,4111.085486666656,72.332,653.73,303.202,343.088,3011.8335400000005,86.668
Eclairs,India,2025-07-01,2025,7,3,8659.690480000008,6833.798620000004,9951.775400000002,8481.754833333338,285.76,160.756,197.812,214.77599999999998,8057.874100000001,230.634
Eclairs,New Zealand,2025-07-01,2025,7,3,5171.9237100000055,4865.202330000001,5175.206990000001,5070.777676666669,190.356,114.292,119.678,141.442,5083.3785200000075,144.254
Eclairs,UK,2025-07-01,2025,7,3,6358.141879999998,5221.345569999998,9476.409350000002,7018.6322666666665,153.176,149.848,267.198,190.07399999999998,4027.829279999998,133.526
Eclairs,USA,2025-07-01,2025,7,3,6862.236420000004,6781.023800000009,6624.266279999998,6755.84216666667,289.252,148.36,129.66,189.09066666666664,5885.89906000002,160.73
Fruit & Nut Bars,Australia,2025-07-01,2025,7,3,15738.73119999997,3600.9296999999992,4576.4165,7972.025799999989,260.46,126.85,201.52,196.27666666666664,6579.854300000002,150.592
Fruit & Nut Bars,Canada,2025-07-01,2025,7,3,5134.253959999995,3462.075340000002,5952.909020000001,4849.746106666666,259.572,124.318,192.092,191.994,8530.460280000003,248.148
Fruit & Nut Bars,India,2025-07-01,2025,7,3,4388.657700000005,4447.625940000003,4987.835280000005,4608.0396400000045,126.768,138.582,153.904,139.75133333333335,6029.481040000004,212.44
Fruit & Nut Bars,New Zealand,2025-07-01,2025,7,3,7779.50787333332,4771.612480000001,7456.188940000016,6669.10309777778,288.774,129.448,170.36,196.194,6358.7398600000015,107.586
Fruit & Nut Bars,UK,2025-07-01,2025,7,3,14267.837099999979,5554.5694600000015,5694.200060000006,8505.535539999995,452.604,142.554,227.04866666666666,274.0688888888889,3829.2955400000014,163.756
Fruit & Nut Bars,USA,2025-07-01,2025,7,3,8987.128679999978,4811.305580000003,3821.049800000001,5873.161353333327,339.502,237.844,151.486,242.944,8336.118840000005,502.532
Manuka Honey Choco,Australia,2025-07-01,2025,7,3,7664.292259999994,5633.4175399999995,7702.370339999993,7000.026713333329,77.728,133.7833333333333,142.564,118.02511111111109,5112.687600000002,102.408
Manuka Honey Choco,Canada,2025-07-01,2025,7,3,3615.638019999999,3889.373880000002,9716.848659999994,5740.620186666664,123.37,89.53333333333335,221.48,144.79444444444445,7201.270900000003,262.834
Manuka Honey Choco,India,2025-07-01,2025,7,3,7554.68702,5613.328079999994,5283.6698199999955,6150.561639999996,179.048,179.23533333333333,131.33,163.20444444444445,5262.9207,223.934
Manuka Honey Choco,New Zealand,2025-07-01,2025,7,3,14604.526280000004,4613.699179999997,6638.442969999993,8618.889476666664,236.132,133.26,132.832,167.408,3985.4476600000007,117.745
Manuka Honey Choco,UK,2025-07-01,2025,7,3,12609.86898000001,5686.968259999999,7044.304140000004,8447.04712666667,161.412,154.488,190.51866666666666,168.80622222222223,3082.2531199999985,151.216
Manuka Honey Choco,USA,2025-07-01,2025,7,3,8127.362159999993,5998.06898,5809.51312666667,6644.981422222222,169.498,185.79666666666665,101.378,152.2242222222222,5476.590860000003,179.408
Milk Bars,Australia,2025-07-01,2025,7,3,14462.479199999994,7749.242260000007,4544.228339999998,8918.649933333332,219.968,245.872,185.12,216.98666666666668,9691.068340000002,246.18
Milk Bars,Canada,2025-07-01,2025,7,3,6298.121960000006,4835.438500000001,6543.14722,5892.235893333335,182.018,137.776,148.81,156.20133333333334,10980.702020000019,207.392
Milk Bars,India,2025-07-01,2025,7,3,52.7145,3180.4514800000065,8448.212500000009,3893.7928266666718,0.044,94.75,736.656,277.15,45.04596,0.564
Milk Bars,New Zealand,2025-07-01,2025,7,3,11129.479300000008,5678.790039999999,3778.3061999999986,6862.191846666668,167.772,167.07,111.302,148.71466666666666,8420.76106,90.284
Milk Bars,UK,2025-07-01,2025,7,3,5013.451100000001,7658.51158000001,4413.373280000001,5695.11198666667,113.754,237.428,145.582,165.588,9066.210240000011,263.636
Milk Bars,USA,2025-07-01,2025,7,3,10887.922800000024,9598.936800000014,7322.671020000006,9269.843540000014,173.266,221.972,124.704,173.314,9607.883740000003,229.008
Mint Chip Choco,Australia,2025-07-01,2025,7,3,5295.813759999997,7505.582320000001,4218.327570000001,5673.241216666666,157.038,199.988,132.222,163.08266666666668,8339.468180000003,236.014
Mint Chip Choco,Canada,2025-07-01,2025,7,3,4299.477999999998,4501.370753333336,4946.396360000006,4582.4150377777805,213.076,194.83,249.062,218.98933333333335,6364.239300000004,217.174
Mint Chip Choco,India,2025-07-01,2025,7,3,9386.749969999992,6329.661519999999,5382.380429999999,7032.930639999996,271.202,158.431,152.982,194.205,7397.131819999996,195.22
Mint Chip Choco,New Zealand,2025-07-01,2025,7,3,12678.228560000001,7818.286479999996,4962.117859999999,8486.210966666666,342.843,178.392,205.389,242.208,6138.710140000001,152.601
Mint Chip Choco,UK,2025-07-01,2025,7,3,8103.6018999999915,5420.947760000003,4490.816959999996,6005.122206666663,164.74,188.134,188.386,180.42,5092.008179999998,283.102
Mint Chip Choco,USA,2025-07-01,2025,7,3,6900.389539999996,6462.812369999993,3183.8855600000006,5515.695823333331,121.35,168.546,112.194,134.03,4857.185060000003,187.822
Orange Choco,Australia,2025-07-01,2025,7,3,5244.000459999998,5594.046580000001,6898.459770000001,5912.168936666668,250.688,100.176,249.888,200.25066666666666,5773.5895400000045,138.902
Orange Choco,Canada,2025-07-01,2025,7,3,9605.374759999995,7224.534519999994,7739.879260000007,8189.929513333332,454.634,142.8,215.498,270.9773333333333,4398.458679999998,67.094
Orange Choco,India,2025-07-01,2025,7,3,9805.95804,4722.4055399999925,3040.4208200000003,5856.261466666664,194.046,216.732,132.36866666666668,181.0488888888889,4543.111519999997,189.962
Orange Choco,New Zealand,2025-07-01,2025,7,3,8113.213673333358,7219.520820000004,4828.333520000003,6720.356004444456,179.864,222.483,160.348,187.56500000000003,3433.35654,73.306
Orange Choco,UK,2025-07-01,2025,7,3,8507.940840000005,5381.287620000002,7236.077200000016,7041.76855333334,273.916,153.428,233.95599999999988,220.4333333333333,3709.6496799999986,94.622
Orange Choco,USA,2025-07-01,2025,7,3,7643.072380000004,9458.490700000002,4117.406120000003,7072.9897333333365,228.644,323.87,104.994,219.16933333333336,3611.39588,144.114
Organic Choco Syrup,Australia,2025-07-01,2025,7,3,3519.5118999999977,6092.247219999997,3842.86548,4484.874866666664,174.738,199.236,96.014,156.66266666666667,14104.975159999987,303.8046666666666
Organic Choco Syrup,Canada,2025-07-01,2025,7,3,2156.8986,2950.8338799999997,4771.8252,3293.1858933333333,109.52,83.506,124.662,105.896,7715.242779999996,177.21933333333328
Organic Choco Syrup,India,2025-07-01,2025,7,3,5462.267860000001,9822.900439999998,5602.927059999999,6962.698453333332,168.282,144.721,100.292,137.76500000000001,9181.81772000001,109.07866666666668
Organic Choco Syrup,New Zealand,2025-07-01,2025,7,3,2686.355626666667,5360.53234,2807.88344,3618.2571355555556,91.08,217.78,68.38,125.74666666666666,11310.673580000004,256.374
Organic Choco Syrup,UK,2025-07-01,2025,7,3,5416.128660000003,4529.0612599999995,3730.91928,4558.703066666668,120.19,131.549,155.108,135.61566666666667,9335.398670000002,172.23533333333333
Organic Choco Syrup,USA,2025-07-01,2025,7,3,2986.7973200000006,8170.092900000009,4597.342660000001,5251.410960000004,124.326,163.102,95.546,127.65800000000002,12051.571260000012,175.8006666666667
Peanut Butter Cubes,Australia,2025-07-01,2025,7,3,6059.190700000003,6302.650240000008,9728.115480000006,7363.318806666673,216.574,88.606,165.746,156.97533333333334,9359.339579999994,132.03
Peanut Butter Cubes,Canada,2025-07-01,2025,7,3,11240.56500000002,8165.884460000022,10223.056920000045,9876.502126666695,362.486,114.726,169.07,215.4273333333333,11616.116820000021,193.904
Peanut Butter Cubes,India,2025-07-01,2025,7,3,7133.566999999999,7514.256099999998,5243.593200000002,6630.472099999999,219.892,109.554,208.532,179.32600000000002,8981.666939999997,169.648
Peanut Butter Cubes,New Zealand,2025-07-01,2025,7,3,6030.159979999996,3853.2560800000033,3250.3942000000006,4377.9367533333325,214.628,121.094,99.194,144.972,8341.341900000003,143.064
Peanut Butter Cubes,UK,2025-07-01,2025,7,3,6909.402440000001,7540.105200000004,6858.785740000001,7102.764460000002,205.21,121.054,187.152,171.1386666666667,7980.068299999999,153.724
Peanut Butter Cubes,USA,2025-07-01,2025,7,3,7991.309860000001,6058.662450000009,6383.899900000002,6811.29073666667,324.338,131.176,88.818,181.444,9307.89782,185.1
Raspberry Choco,Australia,2025-07-01,2025,7,3,5533.790539999998,7680.030419999993,7770.881939999986,6994.900966666658,140.222,137.22,126.74,134.72733333333335,7267.348639999992,118.15
Raspberry Choco,Canada,2025-07-01,2025,7,3,6825.626700000006,5281.185059999999,6515.359599999999,6207.390453333334,200.63,131.864,136.304,156.266,5664.0260199999975,128.614
Raspberry Choco,India,2025-07-01,2025,7,3,12762.534920000027,7829.617893333322,6615.974719999994,9069.375844444448,245.566,164.328,110.794,173.56266666666667,5615.62985999999,73.55
Raspberry Choco,New Zealand,2025-07-01,2025,7,3,5477.210179999999,6887.2475999999915,7029.912559999995,6464.790113333329,115.88,431.03,235.618,260.8426666666666,6366.8901200000055,98.955
Raspberry Choco,UK,2025-07-01,2025,7,3,8369.586220000005,5465.455639999997,5600.974933333338,6478.672264444446,144.14533333333335,122.266,190.81033333333335,152.40722222222223,3733.6646600000013,102.998
Raspberry Choco,USA,2025-07-01,2025,7,3,6972.399279999999,7831.745259999993,21773.191400000003,12192.445313333332,118.614,119.257,247.239,161.70333333333335,2040.8433600000005,66.786
Smooth Sliky Salty,Australia,2025-07-01,2025,7,3,72.18731999999999,12790.573179999888,0.0,4287.5868333332955,0.0,297.552,0.0,99.18400000000001,107.96322,3.562
Smooth Sliky Salty,Canada,2025-07-01,2025,7,3,5229.890180000002,7164.093320000014,3152.413700000003,5182.132400000006,82.598,166.486,134.886,127.99,12070.822590000012,294.964
Smooth Sliky Salty,India,2025-07-01,2025,7,3,6689.806640000005,9367.537720000006,17517.268939999998,11191.537766666668,60.468,126.564,173.658,120.23,4277.278240000025,47.938
Smooth Sliky Salty,New Zealand,2025-07-01,2025,7,3,5355.574120000001,9120.707520000002,3555.6465400000043,6010.642726666669,83.112,125.258,361.613,189.99433333333332,9514.55951999999,138.606
Smooth Sliky Salty,UK,2025-07-01,2025,7,3,4666.783040000001,15915.906979999954,4448.717860000007,8343.802626666655,201.794,205.6,131.726,179.70666666666668,15067.738999999961,211.128
Smooth Sliky Salty,USA,2025-07-01,2025,7,3,3561.9491399999997,15078.762619999996,4776.457940000003,7805.723233333333,94.644,214.67,162.282,157.19866666666667,13557.308840000016,234.444
Spicy Special Slims,Australia,2025-07-01,2025,7,3,8541.73495333333,7003.157059999996,8006.494420000001,7850.462144444442,257.806,187.864,221.88,222.51666666666665,8957.209419999996,171.925
Spicy Special Slims,Canada,2025-07-01,2025,7,3,4084.354259999994,4717.996300000001,10224.342959999994,6342.23117333333,217.002,199.65,245.918,220.85666666666665,10447.806700000006,209.726
Spicy Special Slims,India,2025-07-01,2025,7,3,11225.642040000015,7886.360680000014,11278.288319999954,10130.097013333327,221.326,200.418,594.364,338.7026666666667,10651.78061999999,109.502
Spicy Special Slims,New Zealand,2025-07-01,2025,7,3,7746.828306666667,5156.458380000002,6325.090739999999,6409.459142222222,224.6973333333333,100.574,96.718,140.6631111111111,6493.497999999997,86.316
Spicy Special Slims,UK,2025-07-01,2025,7,3,6653.456139999994,7142.226660000014,5835.964080000001,6543.882293333336,155.782,142.562,214.618,170.98733333333334,5437.410060000004,208.778
Spicy Special Slims,USA,2025-07-01,2025,7,3,6350.172460000008,6036.92076,4258.84234,5548.645186666669,211.846,61.758,139.336,137.64666666666668,6019.519680000001,235.264
White Choc,Australia,2025-07-01,2025,7,3,4766.912580000001,6131.703419999999,3878.9564400000013,4925.85748,202.63,151.784,180.968,178.46066666666664,12599.323619999976,313.282
White Choc,Canada,2025-07-01,2025,7,3,2926.63974,3052.2528400000015,6101.489980000004,4026.7941866666683,157.998,79.434,195.86,144.43066666666667,10207.9998,180.894
White Choc,India,2025-07-01,2025,7,3,8154.947939999997,4913.0068200000005,5646.482759999998,6238.145839999998,260.998,112.274,163.74,179.004,8322.95057999999,240.102
White Choc,New Zealand,2025-07-01,2025,7,3,11134.841493333328,4936.666240000003,5931.127960000002,7334.211897777776,330.971,111.828,134.766,192.52166666666668,8547.216279999993,114.076
White Choc,UK,2025-07-01,2025,7,3,10580.464499999995,6552.774500000005,6239.678340000001,7790.972446666667,394.708,116.016,196.09,235.6046666666667,5620.61924,120.25
White Choc,USA,2025-07-01,2025,7,3,8071.245499999988,8574.806439999998,3593.064960000001,6746.372299999995,231.906,200.612,85.08,172.53266666666664,7017.386380000003,168.746
50% Dark Bites,Australia,2025-08-01,2025,8,3,9052.846879999994,6295.221300000001,6183.240140000001,7177.102773333332,213.324,329.038,476.888,339.75,13189.959139999977,165.224
50% Dark Bites,Canada,2025-08-01,2025,8,3,8698.207979999997,6268.70402,6270.156260000008,7079.0227533333355,229.086,260.602,142.656,210.78133333333335,5912.14542,132.796
50% Dark Bites,India,2025-08-01,2025,8,3,10295.444599999993,4495.8853199999985,5713.962180000001,6835.097366666664,325.968,164.544,199.914,230.14199999999997,9735.448679999998,126.324
50% Dark Bites,New Zealand,2025-08-01,2025,8,3,4927.422579999997,8636.128733333337,4911.073720000008,6158.208344444447,48.546,298.612,178.942,175.36666666666667,2220.0141400000007,31.408
50% Dark Bites,UK,2025-08-01,2025,8,3,7063.788270000014,5297.084499999989,5682.672360000003,6014.515043333336,201.99,146.878,143.56,164.14266666666666,5501.038140000006,175.046
50% Dark Bites,USA,2025-08-01,2025,8,3,2912.827619999994,7329.608680000018,999.9734199999997,3747.469906666671,323.134,372.01,38.752,244.63199999999998,2366.5990799999977,71.468
70% Dark Bites,Australia,2025-08-01,2025,8,3,2575.435679999999,2690.27075,2852.75286,2706.1530966666664,104.152,276.91,125.844,168.96866666666668,3444.981540000006,227.84
70% Dark Bites,Canada,2025-08-01,2025,8,3,2619.139380000001,3054.3825599999986,3121.1683799999996,2931.56344,90.263,334.068,144.516,189.61566666666667,2450.6639,142.425
70% Dark Bites,India,2025-08-01,2025,8,3,2328.7378799999997,3779.9911200000024,4487.821820000001,3532.183606666668,130.978,198.742,215.85,181.85666666666665,1590.6865,129.24
70% Dark Bites,New Zealand,2025-08-01,2025,8,3,1674.1726999999996,4433.699126666661,2448.5210399999996,2852.130955555553,70.72,180.154,121.193,124.02233333333334,1752.6069999999982,178.08
70% Dark Bites,UK,2025-08-01,2025,8,3,288.17134,2252.243160000001,903.9935999999998,1148.1360333333334,24.52,256.9406666666667,25.858,102.43955555555556,1264.881806666666,97.75733333333334
70% Dark Bites,USA,2025-08-01,2025,8,3,1094.8615,3342.526079999987,4624.972020000004,3020.78653333333,67.97,162.382,157.406,129.25266666666667,1141.8896599999998,79.916
85% Dark Bars,Australia,2025-08-01,2025,8,3,6687.02652000001,7291.710759999991,6578.14997999999,6852.295753333331,161.638,193.27866666666662,167.065,173.9938888888889,9654.99628000001,179.38
85% Dark Bars,Canada,2025-08-01,2025,8,3,6750.897900000002,5107.055459999995,5272.672249999995,5710.208536666664,183.854,174.69599999999997,151.3046666666667,169.9515555555556,12069.656453333348,209.21
85% Dark Bars,India,2025-08-01,2025,8,3,8804.504420000003,9795.670619999992,8366.052039999995,8988.742359999997,165.65,208.92933333333332,160.588,178.3891111111111,17861.72922000003,181.309
85% Dark Bars,New Zealand,2025-08-01,2025,8,3,3822.0463199999995,11047.174106666667,7691.621679999989,7520.280702222219,58.284,212.48466666666667,475.68666666666667,248.81844444444445,19134.508000000027,201.71833333333333
85% Dark Bars,UK,2025-08-01,2025,8,3,5078.652660000003,13974.94118000002,5937.698299999996,8330.43071333334,128.022,249.82466666666633,156.696,178.18088888888875,13938.771480000023,191.55533333333335
85% Dark Bars,USA,2025-08-01,2025,8,3,5437.270920000006,8979.74918,8359.82412,7592.281406666669,151.11,249.85666666666663,197.40999999999997,199.45888888888885,16207.13478000004,196.596
